#q2lo q2hi qTlo qThi PDF0  uncertainty
124.992 124.994 35 40 1.185029543644881e-08 5.632512560258334e-14
124.992 124.994 40 45 8.09754927819637e-09 3.817437375165938e-14
124.992 124.994 45 50 5.341314966424701e-09 2.669743988699688e-14
124.992 124.994 50 55 3.305552817622861e-09 1.912359574251601e-14
124.992 124.994 55 60 1.79616687660962e-09 1.394697468193272e-14
124.992 124.994 60 65 6.753234379366876e-10 1.016523877363905e-14
124.992 124.994 65 70 -1.560068327154767e-10 7.223848609800443e-15
124.992 124.994 70 75 -7.698151161870442e-10 5.214520198298456e-15
124.992 124.994 75 80 -1.219036146692972e-09 3.780259293913337e-15
124.992 124.994 80 85 -1.542994979824599e-09 2.737834264971759e-15
124.992 124.994 85 90 -1.77120333493411e-09 1.969847366448937e-15
124.992 124.994 90 95 -1.925984616670187e-09 1.394178484447686e-15
124.992 124.994 95 100 -2.024368244782261e-09 9.617122557367629e-16
124.994 124.996 0 5 7.951933262576859e-08 2.509911163766232e-12
124.994 124.996 5 10 1.371674787599306e-07 2.918957943014966e-13
124.994 124.996 10 15 1.164270879029823e-07 2.06296600296204e-12
124.994 124.996 15 20 8.654291031186255e-08 8.493766736550676e-13
124.994 124.996 20 25 6.223747653037152e-08 2.334258662338402e-13
124.994 124.996 25 30 4.426506866288756e-08 3.33178459449561e-13
124.994 124.996 30 35 3.123306539344442e-08 2.115181627153211e-13
124.994 124.996 35 40 2.177994630816279e-08 1.400537424024682e-13
124.994 124.996 40 45 1.488280696433803e-08 9.513124162792785e-14
124.994 124.996 45 50 9.817130085684671e-09 6.550086950185424e-14
124.994 124.996 50 55 6.075593760665891e-09 4.525398095098967e-14
124.994 124.996 55 60 3.301475865043906e-09 3.103857717999717e-14
124.994 124.996 60 65 1.241455954792403e-09 2.059550521506515e-14
124.994 124.996 65 70 -2.864694835379272e-10 1.260245277609888e-14
124.994 124.996 70 75 -1.414611523359087e-09 6.995479489962299e-15
124.994 124.996 75 80 -2.240258021865309e-09 2.957880628391146e-15
124.994 124.996 80 85 -2.835683989604179e-09 3.143735528133152e-17
124.994 124.996 85 90 -3.255128746125493e-09 2.091008718223765e-15
124.994 124.996 90 95 -3.539620358471595e-09 3.629852215745412e-15
124.994 124.996 95 100 -3.720457172212614e-09 4.728659281859235e-15
124.996 124.998 0 5 1.774267679972767e-07 2.998003710132805e-12
124.996 124.998 5 10 3.060557784340642e-07 4.862869078470016e-12
124.996 124.998 10 15 2.597804013018329e-07 8.068909511306097e-12
124.996 124.998 15 20 1.931017101263399e-07 4.51240931409584e-12
124.996 124.998 20 25 1.38870065097327e-07 1.4119047817575e-12
124.996 124.998 25 30 9.876888401591432e-08 2.08809178385874e-12
124.996 124.998 30 35 6.969089148220813e-08 1.422143339464826e-12
124.996 124.998 35 40 4.859829675506412e-08 9.755298107339131e-13
124.996 124.998 40 45 3.320876419235553e-08 6.653513223502886e-13
124.996 124.998 45 50 2.190571943444226e-08 4.44842571200464e-13
124.996 124.998 50 55 1.355719912848852e-08 2.855323169440089e-13
124.996 124.998 55 60 7.367263441005357e-09 1.691441081208632e-13
124.996 124.998 60 65 2.770686956919182e-09 8.296240559943644e-14
124.996 124.998 65 70 -6.386296842313471e-10 1.850472996443337e-14
124.996 124.998 70 75 -3.15590913043102e-09 2.844690294393961e-14
124.996 124.998 75 80 -4.998228060341081e-09 6.26653967496115e-14
124.996 124.998 80 85 -6.32685276530525e-09 8.737361935050014e-14
124.996 124.998 85 90 -7.26280698357048e-09 1.049111128219841e-13
