#q2lo q2hi qTlo qThi PDF0  uncertainty
125.018 125.02 30 35 -1.264877229960871e-09 1.077085358008217e-14
125.018 125.02 35 40 -8.815259275341391e-10 7.914535913316031e-15
125.02 125.022 0 5 -2.957084204450794e-09 1.293626357404233e-13
125.02 125.022 5 10 -5.066871989614696e-09 5.057657359364757e-14
125.02 125.022 10 15 -4.285322980353247e-09 4.796621383062592e-14
125.02 125.022 15 20 -3.180250965436027e-09 1.431308011563178e-15
125.02 125.022 20 25 -2.285035547086359e-09 4.103784768722599e-14
125.02 125.022 25 30 -1.624119551143011e-09 4.319499483570141e-15
125.02 125.022 30 35 -1.145327392521592e-09 4.219080047339803e-15
125.02 125.022 35 40 -7.982110995111442e-10 3.310100526805372e-15
125.022 125.024 0 5 -2.701355605070261e-09 1.101034969341053e-13
125.022 125.024 5 10 -4.628707451448791e-09 3.22572476328043e-14
125.022 125.024 10 15 -3.914759556783612e-09 5.567434972185082e-14
125.022 125.024 15 20 -2.905255915827291e-09 1.008361039090548e-14
125.022 125.024 20 25 -2.087455876067186e-09 3.121157593236617e-14
125.022 125.024 25 30 -1.483691668078172e-09 5.327744172138831e-16
125.022 125.024 30 35 -1.046301230791046e-09 6.965122159177769e-16
125.022 125.024 35 40 -7.291997286671359e-10 8.233173744831445e-16
125.024 125.026 0 5 -2.486124598212115e-09 9.650915248934944e-14
125.024 125.026 5 10 -4.259932763209355e-09 2.134398862142373e-14
125.024 125.026 10 15 -3.60288166316583e-09 5.833876254498564e-14
125.024 125.026 15 20 -2.67381224640534e-09 1.453333640818485e-14
125.024 125.026 20 25 -1.921167779488642e-09 2.497057495853876e-14
125.024 125.026 25 30 -1.365504417280265e-09 3.170838759132424e-15
125.024 125.026 30 35 -9.629589397406466e-10 1.248794242587398e-15
125.024 125.026 35 40 -6.711187431864272e-10 5.592304174341409e-16
125.026 125.028 0 5 -2.302519786534342e-09 8.638352091345827e-14
125.026 125.028 5 10 -3.94534710005931e-09 1.45713929706749e-14
125.026 125.028 10 15 -3.336833133100641e-09 5.845731774388584e-14
125.026 125.028 15 20 -2.476379032997055e-09 1.673360691514442e-14
125.026 125.028 20 25 -1.779316003207177e-09 2.07891521220562e-14
125.026 125.028 25 30 -1.264685303363931e-09 4.606848945475699e-15
125.026 125.028 30 35 -8.918644134182168e-10 2.334025124593224e-15
125.026 125.028 35 40 -6.215733961180426e-10 1.338453637102234e-15
125.028 125.03 0 5 -2.144074208699143e-09 7.850969209695211e-14
125.028 125.03 5 10 -3.673869629603219e-09 1.021896641593617e-14
125.028 125.03 10 15 -3.107242373733875e-09 5.7291740758402e-14
125.028 125.03 15 20 -2.306001397774743e-09 1.769362863084404e-14
125.028 125.03 20 25 -1.656903425638883e-09 1.785250528058027e-14
