#q2lo q2hi qTlo qThi PDF0  uncertainty
125.04 125.042 25 30 -4.765266308936525e-10 1.313903495031101e-15
125.04 125.042 30 35 -4.065573298986857e-10 7.860260174941185e-16
125.04 125.042 35 40 -3.463384270411196e-10 4.909292985004571e-16
125.042 125.044 0 5 -3.038700079084415e-10 6.639548629415648e-15
125.042 125.044 5 10 -6.24192326584876e-10 3.634298293960297e-16
125.042 125.044 10 15 -6.615401917997816e-10 8.402286193612769e-15
125.042 125.044 15 20 -6.059201493974235e-10 3.300714593387541e-15
125.042 125.044 20 25 -5.293717929422605e-10 2.528093174876729e-15
125.042 125.044 25 30 -4.54474469918563e-10 1.308612700026376e-15
125.042 125.044 30 35 -3.877440797269021e-10 7.96985018067225e-16
125.042 125.044 35 40 -3.303125337682378e-10 5.085189370394689e-16
125.044 125.046 0 5 -2.904234020430104e-10 6.318194919207159e-15
125.044 125.046 5 10 -5.965736618080227e-10 2.897454922930337e-16
125.044 125.046 10 15 -6.322717451496732e-10 8.092318923975454e-15
125.044 125.046 15 20 -5.791145756232446e-10 3.210917282842378e-15
125.044 125.046 20 25 -5.059542200585035e-10 2.367572478340642e-15
125.044 125.046 25 30 -4.34371263803564e-10 1.292807478148833e-15
125.044 125.046 30 35 -3.705935316039739e-10 7.976100158340366e-16
125.044 125.046 35 40 -3.157029977956698e-10 5.16577869371732e-16
125.046 125.048 0 5 -2.781151626503435e-10 6.029320912612756e-15
125.046 125.048 5 10 -5.71293145512049e-10 2.332760198552942e-16
125.046 125.048 10 15 -6.054811145337993e-10 7.796864832144692e-15
125.046 125.048 15 20 -5.54578315069027e-10 3.11802661024859e-15
125.046 125.048 20 25 -4.845191379188386e-10 2.229927855486079e-15
125.046 125.048 25 30 -4.159699599036995e-10 1.270330128631919e-15
125.046 125.048 30 35 -3.548949187686969e-10 7.913513185965899e-16
125.046 125.048 35 40 -3.023302794292313e-10 5.181372035710801e-16
125.048 125.05 0 5 -2.668067997187448e-10 5.767808417701547e-15
125.048 125.05 5 10 -5.480663260631581e-10 1.895085004661668e-16
125.048 125.05 10 15 -5.80866856832506e-10 7.516736064518608e-15
125.048 125.05 15 20 -5.320352904382783e-10 3.024772793681964e-15
125.048 125.05 20 25 -4.64825363156779e-10 2.11032860177952e-15
125.048 125.05 25 30 -3.990635103481246e-10 1.243756052877014e-15
125.048 125.05 30 35 -3.404716035255801e-10 7.805505928298408e-16
125.048 125.05 35 40 -2.900439114978924e-10 5.152688257568769e-16
124.952 125.05 0 40 -5.933078088110807e-10 1.571361727912036e-12
