#q2lo q2hi qTlo qThi PDF0  uncertainty
125.012 125.014 0 5 1.824802457996797e-09 3.511007388383879e-14
125.012 125.014 5 10 3.748160943612633e-09 7.494137265500725e-15
125.012 125.014 10 15 3.972168554198949e-09 6.063156942281673e-14
125.012 125.014 15 20 3.638005789857497e-09 2.917679970698606e-14
125.012 125.014 20 25 3.178256097895329e-09 6.958995656724243e-15
125.012 125.014 25 30 2.728475356957839e-09 1.488352006555346e-14
125.012 125.014 30 35 2.327768205752572e-09 1.078173835525737e-14
125.012 125.014 35 40 1.982917732642491e-09 8.162318791111203e-15
125.014 125.016 0 5 1.262875221870939e-09 2.100761962846961e-14
125.014 125.016 5 10 2.593968388390294e-09 1.201321224955684e-14
125.014 125.016 10 15 2.749007955937457e-09 4.924122292464242e-14
125.014 125.016 15 20 2.517753915247952e-09 2.683846042955949e-14
125.014 125.016 20 25 2.199581789603243e-09 9.632010956397553e-16
125.014 125.016 25 30 1.888306226468291e-09 1.527988026956726e-14
125.014 125.016 30 35 1.610991268923314e-09 1.170855533552268e-14
125.014 125.016 35 40 1.37233185575911e-09 9.265953300237088e-15
125.016 125.018 0 5 8.969965853827389e-10 1.424296594950617e-14
125.016 125.018 5 10 1.842455022185896e-09 9.959600824257471e-15
125.016 125.018 10 15 1.95258565597876e-09 3.650992268580206e-14
125.016 125.018 15 20 1.788335271292985e-09 2.045772348867841e-14
125.016 125.018 20 25 1.56234559614711e-09 1.889160610142339e-15
125.016 125.018 25 30 1.341252615367431e-09 1.189655612416698e-14
125.016 125.018 30 35 1.14428026573884e-09 9.205971690676367e-15
125.016 125.018 35 40 9.747637259198323e-10 7.33891448801069e-15
125.018 125.02 0 5 6.479760072182251e-10 1.022392584047465e-14
125.018 125.02 5 10 1.330965814220098e-09 7.346381504062078e-15
125.018 125.02 10 15 1.410528885979108e-09 2.654741737295395e-14
125.018 125.02 15 20 1.291880655393946e-09 1.493102955151043e-14
125.018 125.02 20 25 1.128630776407984e-09 1.490610930391443e-15
125.018 125.02 25 30 9.689168941540613e-10 8.706951806071447e-15
125.018 125.02 30 35 8.266266816702373e-10 6.746325574674083e-15
125.018 125.02 35 40 7.041697479930822e-10 5.383169651033276e-15
125.02 125.022 0 5 4.724648464641227e-10 7.503109926973418e-15
125.02 125.022 5 10 9.7046381640538e-10 5.268052268732381e-15
125.02 125.022 10 15 1.028481100114476e-09 1.92705193232421e-14
125.02 125.022 15 20 9.419726389538148e-10 1.080418655663556e-14
125.02 125.022 20 25 8.22941775104117e-10 1.010134868336484e-15
125.02 125.022 25 30 7.064882028044911e-10 6.285727256137466e-15
125.02 125.022 30 35 6.027384115901254e-10 4.865149213621632e-15
125.02 125.022 35 40 5.134495835656898e-10 3.87907864230651e-15
125.022 125.024 0 5 3.452376987590922e-10 5.523139549830656e-15
125.022 125.024 5 10 7.09136649990407e-10 3.773638420866261e-15
125.022 125.024 10 15 7.515342596098071e-10 1.400597552494784e-14
125.022 125.024 15 20 6.883230571246776e-10 7.82338870635992e-15
125.022 125.024 20 25 6.013460530669776e-10 6.726788575904771e-16
125.022 125.024 25 30 5.162516294660169e-10 4.538922398790497e-15
125.022 125.024 30 35 4.404396960525117e-10 3.508673802077981e-15
125.022 125.024 35 40 3.751944307111537e-10 2.794923141884406e-15
125.024 125.026 0 5 2.508685209119394e-10 4.023326335782102e-15
125.024 125.026 5 10 5.152995437154843e-10 2.727260704301118e-15
125.024 125.026 10 15 5.461104570584143e-10 1.016549636595361e-14
125.024 125.026 15 20 5.001791540092981e-10 5.67208357607157e-15
125.024 125.026 20 25 4.369774849330436e-10 4.753243527656446e-16
125.024 125.026 25 30 3.751433014431385e-10 3.2881594971577e-15
125.024 125.026 30 35 3.200540138656041e-10 2.540880365475345e-15
125.024 125.026 35 40 2.726429039489466e-10 2.023458538096888e-15
125.026 125.028 0 5 1.795287333738061e-10 2.859866115567049e-15
125.026 125.028 5 10 3.687647692903116e-10 1.995991487628411e-15
125.026 125.028 10 15 3.908157327880112e-10 7.324754680107458e-15
125.026 125.028 15 20 3.579469723611374e-10 4.103423100140122e-15
125.026 125.028 20 25 3.127184405473168e-10 3.769839525453916e-16
125.026 125.028 25 30 2.684681625984589e-10 2.385959405201122e-15
125.026 125.028 30 35 2.2904453552116e-10 1.846257019743357e-15
125.026 125.028 35 40 1.951155338911958e-10 1.471785171730746e-15
125.028 125.03 0 5 1.247365695353445e-10 1.943242956326608e-15
125.028 125.03 5 10 2.562188719738243e-10 1.480956460335769e-15
125.028 125.03 10 15 2.715411210169085e-10 5.191843743771462e-15
125.028 125.03 15 20 2.487046011492481e-10 2.943650273148601e-15
125.028 125.03 20 25 2.172800952737597e-10 3.410943235439357e-16
125.028 125.03 25 30 1.865350305744363e-10 1.726859731127243e-15
125.028 125.03 30 35 1.591433911766188e-10 1.34163335212807e-15
125.028 125.03 35 40 1.355693486508172e-10 1.072683488817892e-15
125.03 125.032 0 5 8.209018118172321e-11 1.213106747563404e-15
125.03 125.032 5 10 1.686205045799744e-10 1.113953964694488e-15
125.03 125.032 10 15 1.787050164981584e-10 3.567308443912412e-15
125.03 125.032 15 20 1.636765692921744e-10 2.073696846882749e-15
125.03 125.032 20 25 1.429960234381664e-10 3.419514298449909e-16
125.03 125.032 25 30 1.227624580344246e-10 1.238450191527064e-15
125.03 125.032 30 35 1.047357240629362e-10 9.698567364192201e-16
125.03 125.032 35 40 8.922133717106989e-11 7.799340564486114e-16
125.032 125.034 0 5 4.852376279301185e-11 6.266509326314521e-16
125.032 125.034 5 10 9.967252614263004e-11 8.489909841244861e-16
125.032 125.034 10 15 1.056339865994388e-10 2.313775677475841e-15
125.032 125.034 15 20 9.675089485971113e-11 1.412073935885534e-15
125.032 125.034 20 25 8.452666989630675e-11 3.629434968654593e-16
125.032 125.034 25 30 7.256655681595837e-11 8.713846030206024e-16
125.032 125.034 30 35 6.191085937528933e-11 6.920497895508351e-16
125.032 125.034 35 40 5.274019138673958e-11 5.621375247170409e-16
125.034 125.036 0 5 2.185463132912617e-11 1.524976806348213e-16
125.034 125.036 5 10 4.48917146825954e-11 6.551295281701757e-16
125.034 125.036 10 15 4.757690180131763e-11 1.33532680494788e-15
125.034 125.036 15 20 4.357616504684842e-11 9.025058203925195e-16
125.034 125.036 20 25 3.807054475872267e-11 3.937824777308316e-16
125.034 125.036 25 30 3.268382969059312e-11 5.918397108788406e-16
125.034 125.036 30 35 2.788459108193339e-11 4.816512527926615e-16
125.034 125.036 35 40 2.375418338160555e-11 3.97891530413978e-16
125.036 125.038 0 5 4.986106822951483e-13 1.227320030673349e-17
125.036 125.038 5 10 1.02419829411543e-12 5.573658764590122e-20
125.036 125.038 10 15 1.085456326439808e-12 1.659167068290055e-17
125.036 125.038 15 20 9.941699908477756e-13 6.868705545228598e-18
125.036 125.038 20 25 8.685526664609565e-13 4.253288012066791e-18
125.036 125.038 25 30 7.456566272812307e-13 2.940514094266108e-18
125.036 125.038 30 35 6.361621671032697e-13 1.903425928234154e-18
125.036 125.038 35 40 5.419278639128968e-13 1.298608190912874e-18
125.038 125.04 0 5 -1.67137594726934e-11 5.474088747425838e-16
125.038 125.04 5 10 -3.433217397405255e-11 4.035847988569864e-16
125.038 125.04 10 15 -3.638610740949955e-11 4.942125013043233e-17
125.038 125.04 15 20 -3.33266532306871e-11 1.934273563315934e-16
125.038 125.04 20 25 -2.911618555449669e-11 4.628832748658695e-16
125.038 125.04 25 30 -2.499660306036909e-11 2.084873315390858e-16
125.038 125.04 30 35 -2.132625648401256e-11 1.952342358677713e-16
125.038 125.04 35 40 -1.816739237892483e-11 1.755789880368295e-16
125.04 125.042 0 5 -3.065905384848442e-11 8.049416131198302e-16
125.04 125.042 5 10 -6.29778175808281e-11 3.216867400507408e-16
125.04 125.042 10 15 -6.674575455109463e-11 5.406114520137273e-16
125.04 125.042 15 20 -6.113378412838076e-11 5.421147215396683e-17
125.04 125.042 20 25 -5.341034325293424e-11 4.955708980752773e-16
125.04 125.042 25 30 -4.585355036592319e-11 7.644805477220956e-17
125.04 125.042 30 35 -3.912079075961759e-11 9.72827129410243e-17
125.04 125.042 35 40 -3.332625748871906e-11 9.997680289543377e-17
125.042 125.044 0 5 -4.200318003840617e-11 1.016285871821593e-15
125.042 125.044 5 10 -8.628053951936814e-11 2.588034552957396e-16
125.042 125.044 10 15 -9.144305698014742e-11 9.362694582437746e-16
125.042 125.044 15 20 -8.375484092171542e-11 2.520524094560522e-16
125.042 125.044 20 25 -7.317375289285158e-11 5.253448556550621e-16
125.042 125.044 25 30 -6.282088779106755e-11 2.825126907777287e-17
125.042 125.044 30 35 -5.359691308779313e-11 1.991652776190416e-17
125.042 125.044 35 40 -4.565829375955558e-11 4.044925167531202e-17
125.044 125.046 0 5 -5.125824476054519e-11 1.189958949199485e-15
125.044 125.046 5 10 -1.052922150484271e-10 2.100184783021344e-16
125.044 125.046 10 15 -1.115927585709622e-10 1.256438635888921e-15
125.044 125.046 15 20 -1.022107913442601e-10 4.110346233099734e-16
125.044 125.046 20 25 -8.929836045111179e-11 5.517822742709853e-16
125.044 125.046 25 30 -7.666433636465741e-11 1.118455451912897e-16
125.044 125.046 30 35 -6.540789101600882e-11 4.164450112604806e-17
125.044 125.046 35 40 -5.571999047713549e-11 6.788174532953117e-18
125.046 125.048 0 5 -5.88224241305912e-11 1.332727775972408e-15
125.046 125.048 5 10 -1.208307059374029e-10 1.718032355192049e-16
125.046 125.048 10 15 -1.280616050379266e-10 1.51639342524186e-15
125.046 125.048 15 20 -1.172954688628127e-10 5.393789447584641e-16
125.046 125.048 20 25 -1.024776821102786e-10 5.7480420022505e-16
125.046 125.048 25 30 -8.797926918118719e-11 1.789688491470836e-16
125.046 125.048 30 35 -7.506166200698355e-11 9.093468833351874e-17
125.046 125.048 35 40 -6.394403724786866e-11 4.452261844912678e-17
125.048 125.05 0 5 -6.500841404806067e-11 1.450009286133281e-15
125.048 125.05 5 10 -1.335382973048303e-10 1.415958320995799e-16
125.048 125.05 10 15 -1.415302726851217e-10 1.727908771377003e-15
125.048 125.05 15 20 -1.296322911961756e-10 6.433388912598244e-16
125.048 125.05 20 25 -1.132563547216364e-10 5.945263071908234e-16
125.048 125.05 25 30 -9.723324934428541e-11 2.331084050682971e-16
125.048 125.05 30 35 -8.295712402911579e-11 1.305998710933764e-16
125.048 125.05 35 40 -7.067023812613311e-11 7.483234668253938e-17
124.952 125.05 0 40 4.555554463532885e-06 3.185297623947522e-11
