#q2lo q2hi qTlo qThi PDF0  uncertainty
124.994 124.996 15 20 1.02612608776202e-08 1.695588980880093e-13
124.994 124.996 20 25 7.379111950874863e-09 2.536126019442077e-14
124.994 124.996 25 30 5.248042640307619e-09 7.513733349078088e-14
124.994 124.996 30 35 3.702829044958255e-09 5.031839606535266e-14
124.994 124.996 35 40 2.581996561480747e-09 3.423575372407338e-14
124.996 124.998 0 5 1.226177500590813e-08 6.417126319026732e-13
124.996 124.998 5 10 2.114924140024671e-08 1.572257353919285e-12
124.996 124.998 10 15 1.794999502762083e-08 1.585451728469979e-12
124.996 124.998 15 20 1.334190808382854e-08 1.083853599433988e-12
124.996 124.998 20 25 9.594419903653392e-09 6.626849478550962e-13
124.996 124.998 25 30 6.823549218927459e-09 5.403258022433716e-13
124.996 124.998 30 35 4.814426521629476e-09 3.779748156331548e-13
124.996 124.998 35 40 3.35709888093619e-09 2.625333585278811e-13
124.998 125 0 5 8.18760844367524e-09 7.364365757725327e-14
124.998 125 5 10 1.412053507149588e-08 8.822004912923229e-16
124.998 125 10 15 1.198342804122842e-08 6.97003872122282e-14
124.998 125 15 20 8.906418272998045e-09 2.582245278866756e-14
124.998 125 20 25 6.40437169094358e-09 1.349403884780971e-14
124.998 125 25 30 4.55457146485539e-09 9.360772075004047e-15
124.998 125 30 35 3.213342561741526e-09 5.709672583715965e-15
124.998 125 35 40 2.240513660389636e-09 3.698793548743468e-15
125 125.002 0 5 -1.244269418654939e-08 1.219145193498988e-13
125 125.002 5 10 -2.146539673232117e-08 9.149438700486955e-16
125 125.002 10 15 -1.822121461604436e-08 1.147552745066057e-13
125 125.002 15 20 -1.354492051123721e-08 4.23493096113376e-14
125 125.002 20 25 -9.741230199570142e-09 2.255864934599002e-14
125 125.002 25 30 -6.928598337809174e-09 1.530358183093281e-14
125 125.002 30 35 -4.888996903107636e-09 9.318314530324951e-15
125 125.002 35 40 -3.409468600512176e-09 6.030670986350548e-15
125.002 125.004 0 5 -1.407334567219216e-08 6.275923846922682e-13
125.002 125.004 5 10 -2.427658806509005e-08 1.622461935149379e-12
125.002 125.004 10 15 -2.060626747503572e-08 1.668418542903617e-12
125.002 125.004 15 20 -1.531736307274941e-08 1.130429124059601e-12
125.002 125.004 20 25 -1.101567573630471e-08 6.774959914935783e-13
125.002 125.004 25 30 -7.834803541025666e-09 5.619660951294475e-13
125.002 125.004 30 35 -5.52827464590639e-09 3.927450710733869e-13
